,NUTS_ID,NUTS_NAME,NAME_LATN,GDP_VALUE,geometry,centroid_lon,centroid_lat,LISA_VALUE,LISA_sig,LISA_p_values,LISA_quadrant
20,BE33,Prov. Liège,Prov. Liège,23035.0,"POLYGON ((4016501.8027 3080744.5735, 4025883.6818000004 3075418.9510999992, 4031283.6809 3079646.3924000002, 4040360.1849000007 3079039.3890000004, 4052889.336100001 3064921.8695, 4051137.8977000006 3057496.2770000007, 4051084.0688000005 3052481.4672999997, 4059686.3597 3049366.0593999997, 4065087.3355 3029745.6953, 4062196.5714999996 3028851.8477999996, 4048907.9887000006 3019413.736300001, 4044953.8672 3009232.5731000006, 4037218.2765999995 3015531.6271, 4034917.7799999993 3032043.4624000005, 4016097.7787999995 3025547.882099999, 4013536.1161 3037570.4153000005, 4002554.9395000003 3043131.8599999994, 3993546.6038000006 3039999.5249000005, 3985281.34 3042501.3346999995, 3981614.4054000005 3044994.2194, 3969230.7317999993 3064947.673699999, 3966445.1066999994 3071096.3114, 3969815.4625000004 3082969.7423, 3975414.3343 3077940.645199999, 3984946.9334999993 3079341.1854999997, 3998616.4363 3077635.5416, 4017252.1834999993 3086772.5351, 4016501.8027 3080744.5735))",4018869.8163366634,3053844.765008704,-0.04344694659501197,Significant,0.004,2
21,BE34,Prov. Luxembourg (BE),Prov. Luxembourg (BE),20121.052631578947,"POLYGON ((4013536.1161 3037570.4153000005, 4016097.7787999995 3025547.882099999, 4034917.7799999993 3032043.4624000005, 4037218.2765999995 3015531.6271, 4027779.2325999998 3007168.101500001, 4015259.6960000005 2980087.2218999993, 4024685.2918 2958524.7646999992, 4018497.2259 2945664.4036, 4012456.508300001 2945942.9268999994, 3993083.8806999996 2941704.5809000004, 3988312.6208999995 2955361.1799, 3971752.4340000004 2967666.1932999995, 3959123.5232999995 2977871.6417999994, 3969138.478599999 2991123.5523000006, 3963623.5657 3004905.859099999, 3982383.7145000007 3010513.6284999996, 3982833.9464 3020745.3159, 3992016.6751000006 3030384.0474999994, 3993546.6038000006 3039999.5249000005, 4002554.9395000003 3043131.8599999994, 4013536.1161 3037570.4153000005))",3999529.6330571994,2992224.597916111,-0.2575533517548721,Significant,0.002,2
22,BE35,Prov. Namur,Prov. Namur,21860.0,"POLYGON ((3993546.6038000006 3039999.5249000005, 3992016.6751000006 3030384.0474999994, 3982833.9464 3020745.3159, 3982383.7145000007 3010513.6284999996, 3963623.5657 3004905.859099999, 3969138.478599999 2991123.5523000006, 3959123.5232999995 2977871.6417999994, 3952076.8312999997 2979219.8595000003, 3948981.2667999994 2997537.0343999993, 3953226.993899999 3014546.5687000006, 3949420.6549999993 3017233.0233999994, 3938651.0985000003 3000784.0792999994, 3921742.4297 2996168.7018, 3917497.8758000005 3030970.9755000006, 3927977.9253000002 3038768.3517000005, 3935995.9952000007 3037466.4749, 3936418.6052 3045888.3762, 3937006.9835 3062047.7117, 3966445.1066999994 3071096.3114, 3969230.7317999993 3064947.673699999, 3981614.4054000005 3044994.2194, 3985281.34 3042501.3346999995, 3993546.6038000006 3039999.5249000005))",3954401.808347276,3027894.210676766,-0.1280908013458087,Significant,0.006,2
23,BG31,Северозападен,Severozapaden,7545.454545454545,"POLYGON ((5363358.685799999 2390534.4637, 5395245.6313000005 2400968.3567999993, 5413836.1129 2397732.036699999, 5453726.007200001 2394931.2346, 5470511.1852 2397911.185900001, 5481835.7851 2406211.7369999997, 5496185.8872 2405891.3795999996, 5548282.5320999995 2408758.8222000003, 5542639.216 2403106.742900001, 5543356.259 2391426.8099000007, 5543760.7325 2384778.7651000004, 5549746.2676 2373111.3136, 5544106.4804 2363806.0782999992, 5540881.483999999 2353047.3609999996, 5532908.9603 2351397.7432000004, 5529201.5370000005 2328007.607999999, 5544811.0636 2305139.3845000006, 5544436.088400001 2303884.2685000002, 5524023.3079 2297004.3967000004, 5505349.948899999 2301392.030099999, 5494265.4187 2295306.1997999996, 5476612.0316 2296961.2763, 5471186.570499999 2310434.6218, 5454917.174900001 2323066.4913, 5422875.151799999 2311629.0348000005, 5408314.6017 2325539.7007999998, 5390455.7018 2317197.2555, 5375157.8499 2323275.2777999993, 5351004.2761 2340906.9679000005, 5344289.3862 2341572.718800001, 5330564.470000001 2351507.882200001, 5314029.3958 2379878.855799999, 5314392.8145 2402041.1996, 5322636.3971 2410288.7277000006, 5328203.816199999 2415146.2315999996, 5330611.946599999 2430822.4794999994, 5355670.479599999 2421937.2738000005, 5361155.271 2416522.5649999995, 5352264.385199999 2407471.5001, 5351090.4208 2396045.312000001, 5363358.685799999 2390534.4637))",5439325.222727181,2360682.044746328,1.7781130604407025,Significant,0.001,3
24,BG32,Северен централен,Severen tsentralen,8313.04347826087,"POLYGON ((5698952.8346 2443376.1652000006, 5681594.550799999 2442811.8729, 5672153.2236 2419498.647500001, 5666928.593800001 2406717.449100001, 5653305.963400001 2397423.6692999993, 5633224.0386 2409285.406300001, 5621754.8364 2408807.8126999997, 5619004.246300001 2407552.5253999997, 5611174.315400001 2403988.7158000004, 5607571.672900001 2391863.8139999993, 5611592.639599999 2383980.3048, 5619762.531199999 2378944.6816000007, 5622201.768999999 2357385.6348, 5632655.7202 2346889.7424999997, 5623887.132300001 2328948.6689999998, 5614468.721899999 2324462.8648000006, 5610151.462099999 2322114.0863000005, 5592132.368799999 2319357.9878000002, 5544811.0636 2305139.3845000006, 5529201.5370000005 2328007.607999999, 5532908.9603 2351397.7432000004, 5540881.483999999 2353047.3609999996, 5544106.4804 2363806.0782999992, 5549746.2676 2373111.3136, 5543760.7325 2384778.7651000004, 5543356.259 2391426.8099000007, 5542639.216 2403106.742900001, 5548282.5320999995 2408758.8222000003, 5568140.8038 2411494.9099000003, 5577228.5008000005 2418572.3232000005, 5592233.5943 2434876.496099999, 5606154.0594 2456523.3407000005, 5623303.4111 2468347.4583, 5625117.978399999 2468918.4036, 5667050.032299999 2489841.6778999995, 5692416.938200001 2494414.3203999996, 5704520.3551 2485386.0068999995, 5728800.2762 2487225.7224000003, 5699748.4103999995 2456307.2759000007, 5698952.8346 2443376.1652000006))",5613226.42542579,2401827.481406489,1.4562224306250384,Significant,0.001,3
25,BG33,Североизточен,Severoiztochen,9665.217391304348,"POLYGON ((5803878.310699999 2477397.2667999994, 5810052.3917 2452898.9015999995, 5805913.386600001 2438861.9339000005, 5782093.296800001 2433813.7279000003, 5773956.4548 2421445.3914, 5767849.9592 2404896.8182999995, 5771739.2168000005 2366169.118899999, 5734883.6678 2363818.8078000005, 5718157.9355999995 2369028.7569999993, 5706379.151699999 2363774.9980999995, 5667040.046499999 2350900.9755000006, 5664569.706800001 2357813.5878999997, 5643198.246099999 2357860.6136000007, 5632655.7202 2346889.7424999997, 5622201.768999999 2357385.6348, 5619762.531199999 2378944.6816000007, 5611592.639599999 2383980.3048, 5607571.672900001 2391863.8139999993, 5611174.315400001 2403988.7158000004, 5619004.246300001 2407552.5253999997, 5621754.8364 2408807.8126999997, 5633224.0386 2409285.406300001, 5653305.963400001 2397423.6692999993, 5666928.593800001 2406717.449100001, 5672153.2236 2419498.647500001, 5681594.550799999 2442811.8729, 5698952.8346 2443376.1652000006, 5699748.4103999995 2456307.2759000007, 5728800.2762 2487225.7224000003, 5746239.8846 2491716.9685999993, 5757050.6129 2477686.3214, 5775403.5429 2473243.4408, 5803878.310699999 2477397.2667999994))",5715638.419491125,2414129.6929127374,1.2525235260596004,Significant,0.001,3
26,BG34,Югоизточен,Yugoiztochen,9495.454545454546,"POLYGON ((5664569.706800001 2357813.5878999997, 5667040.046499999 2350900.9755000006, 5706379.151699999 2363774.9980999995, 5718157.9355999995 2369028.7569999993, 5734883.6678 2363818.8078000005, 5771739.2168000005 2366169.118899999, 5773148.663699999 2353301.6874, 5762740.3007 2344711.3452000003, 5760327.894300001 2339837.0304000005, 5751153.236300001 2321404.0064000003, 5767527.4877 2315041.8571000006, 5804912.6646 2276442.7947000004, 5799302.301100001 2274668.5808000006, 5767353.237500001 2262972.7978000008, 5758984.5429 2265557.752699999, 5752227.682600001 2267654.5118000004, 5741174.0703 2273399.2112000007, 5723794.925799999 2269102.7313, 5719147.333900001 2259931.5405, 5716919.9485 2257473.069700001, 5710780.1064 2254318.4803, 5687246.9263 2242311.344799999, 5684023.6787 2248256.8194999993, 5674950.5284 2265371.5840000007, 5651156.768999999 2266351.4211999997, 5648173.686000001 2245784.9606, 5629047.341499999 2251352.264799999, 5619346.160499999 2243806.8005, 5603222.5911 2252825.309800001, 5584856.9679000005 2241556.979699999, 5562400.3061 2248826.7048000004, 5562772.591 2269401.2225, 5562919.1796 2278062.7094, 5550378.170299999 2282887.7281, 5547626.4944 2292609.015900001, 5544436.088400001 2303884.2685000002, 5544811.0636 2305139.3845000006, 5592132.368799999 2319357.9878000002, 5610151.462099999 2322114.0863000005, 5614468.721899999 2324462.8648000006, 5623887.132300001 2328948.6689999998, 5632655.7202 2346889.7424999997, 5643198.246099999 2357860.6136000007, 5664569.706800001 2357813.5878999997))",5673843.766205918,2301706.7991533685,1.276302947844649,Significant,0.001,3
27,BG41,Югозападен,Yugozapaden,18956.521739130436,"POLYGON ((5375157.8499 2323275.2777999993, 5390455.7018 2317197.2555, 5408314.6017 2325539.7007999998, 5422875.151799999 2311629.0348000005, 5454917.174900001 2323066.4913, 5471186.570499999 2310434.6218, 5476612.0316 2296961.2763, 5494265.4187 2295306.1997999996, 5495050.750700001 2287138.3303999994, 5499526.3148 2283033.6569, 5503062.4783 2279795.5902999993, 5500977.9673 2274347.5636, 5484457.3642 2277905.818, 5463794.6208999995 2268093.8924000002, 5471621.146199999 2251445.0253999997, 5468859.4144 2239428.3597999997, 5459908.8343 2228820.1194, 5455583.566299999 2223712.8592000008, 5460955.672700001 2202564.8933000006, 5463810.924699999 2187268.0011, 5489882.6138 2172765.0299999993, 5491533.976 2156084.1009, 5490198.759099999 2148430.8965000007, 5458423.3883 2133421.0621000007, 5401576.043400001 2119111.646400001, 5401767.5221 2139536.8017999995, 5401780.178200001 2150974.1735999994, 5401199.1895 2156136.3476, 5400298.4487 2164124.8358999994, 5386732.309 2189252.3827, 5384665.1899 2193093.2741, 5353216.907500001 2202689.0275, 5347083.1272 2208875.056500001, 5338319.639799999 2217739.3945000004, 5346122.337300001 2229059.9241000004, 5349770.837400001 2234373.2401, 5341512.684699999 2254393.3121000007, 5340814.5933 2256088.8045000006, 5336280.7314 2275236.1873000003, 5341408.2982 2280944.8636000007, 5359818.047800001 2286468.8461000007, 5375157.8499 2323275.2777999993))",5418186.8380300915,2231928.980131235,0.5044825361807043,Significant,0.001,3
28,BG42,Южен централен,Yuzhen tsentralen,8054.545454545455,"POLYGON ((5544436.088400001 2303884.2685000002, 5547626.4944 2292609.015900001, 5550378.170299999 2282887.7281, 5562919.1796 2278062.7094, 5562772.591 2269401.2225, 5562400.3061 2248826.7048000004, 5584856.9679000005 2241556.979699999, 5603222.5911 2252825.309800001, 5619346.160499999 2243806.8005, 5629047.341499999 2251352.264799999, 5648173.686000001 2245784.9606, 5651156.768999999 2266351.4211999997, 5674950.5284 2265371.5840000007, 5684023.6787 2248256.8194999993, 5687246.9263 2242311.344799999, 5687068.2181 2232217.2323000003, 5674234.7422 2224896.521299999, 5675518.538699999 2215228.6450999994, 5653794.785800001 2210056.3916999996, 5656229.0836 2206123.6371, 5659128.690300001 2201443.4639, 5664253.204399999 2193183.562999999, 5666078.4287 2180576.2157000005, 5663061.1044 2172220.4014, 5650629.5156 2165419.6841, 5647445.114700001 2163286.583799999, 5592371.229800001 2146859.8309000004, 5587712.9121 2151062.0305000003, 5563477.7632 2154274.9310999997, 5554204.395199999 2149956.8691000007, 5528572.7973 2166317.6303000003, 5491533.976 2156084.1009, 5489882.6138 2172765.0299999993, 5463810.924699999 2187268.0011, 5460955.672700001 2202564.8933000006, 5455583.566299999 2223712.8592000008, 5459908.8343 2228820.1194, 5468859.4144 2239428.3597999997, 5471621.146199999 2251445.0253999997, 5463794.6208999995 2268093.8924000002, 5484457.3642 2277905.818, 5500977.9673 2274347.5636, 5503062.4783 2279795.5902999993, 5499526.3148 2283033.6569, 5495050.750700001 2287138.3303999994, 5494265.4187 2295306.1997999996, 5505349.948899999 2301392.030099999, 5524023.3079 2297004.3967000004, 5544436.088400001 2303884.2685000002))",5562729.779704642,2217081.689465419,1.603657945314648,Significant,0.001,3
29,CH01,Région lémanique,Région lémanique,45266.666666666664,"MULTIPOLYGON (((4108954.1669999994 2608441.9614000004, 4106862.7985999994 2583561.7611, 4146841.8828999996 2593417.5044, 4170592.415100001 2606414.9025, 4188410.3029999994 2604678.5098, 4199212.2552000005 2616819.7974999994, 4204089.6293 2602786.3847000003, 4196776.6841 2594561.0877, 4175088.6151 2574119.4546000008, 4176935.7809999995 2561873.9839999992, 4156152.8649000004 2537251.1045999993, 4155107.7885999996 2536147.715, 4133419.8268999998 2542543.9901, 4099749.681500001 2531989.5944999997, 4091539.9584999997 2538951.4132000003, 4074932.2623999994 2565753.8264000006, 4076472.880999999 2595665.6992000006, 4052007.3910000008 2599217.4836999997, 4029619.3168 2585045.5176999997, 4030112.0298999995 2572259.6481, 4008290.6635999996 2566176.7631, 4022416.092599999 2586011.9647000004, 4024036.8116999995 2591969.0944999997, 4018233.3856000006 2597241.8249999993, 4024713.6202000007 2612631.9044000003, 4046573.5471 2633336.8390999995, 4050888.773 2644010.056500001, 4069548.5908000004 2650732.082800001, 4075295.0209999997 2643018.6656, 4075355.5934999995 2636340.2106999997, 4084590.3587999996 2628332.5416, 4076094.6384999994 2617922.4931000005, 4079764.6887 2605253.0478000008, 4090584.037900001 2598382.5710000005, 4108954.1669999994 2608441.9614000004)), ((4087016.4858999997 2653698.710999999, 4092823.8720999993 2657190.8976000007, 4095661.2630000003 2656316.1258000005, 4096552.964299999 2655973.0746, 4098190.576300001 2648033.2292, 4095940.9218000006 2645264.1196999997, 4087016.4858999997 2653698.710999999)), ((4093613.8738 2639378.4394000005, 4087956.6174999997 2634925.495100001, 4082695.399 2639296.5198, 4087839.4477999993 2647463.4977, 4093613.8738 2639378.4394000005)))",4106903.832732158,2585115.279911768,3.123072093235396,Significant,0.001,1
30,CH02,Espace Mittelland,Espace Mittelland,42450.0,"POLYGON ((4104716.988399999 2714128.7832999993, 4111415.3851999994 2705785.8334, 4123319.4144 2705527.9356999993, 4133383.940300001 2713039.7738000005, 4134018.7751 2709027.9365, 4129422.2624999993 2705579.6568, 4130269.5649999995 2701877.2895, 4137955.424900001 2703657.3279999997, 4145378.3774999995 2710921.3691000007, 4147238.1818000004 2708256.9493000004, 4143090.851500001 2702237.069, 4143127.0634000003 2699138.1410000008, 4152167.5457000006 2694859.0285, 4165382.6954999994 2702151.7511, 4166845.5775000006 2706748.1163999997, 4170099.6153999995 2696112.8220000006, 4156280.5911 2685979.4967, 4157239.2227999996 2682481.107999999, 4163692.5250000004 2656542.892999999, 4159487.7741 2640234.2612999994, 4171915.7764 2632467.2206999995, 4202414.681399999 2629137.7764999997, 4199212.2552000005 2616819.7974999994, 4188410.3029999994 2604678.5098, 4170592.415100001 2606414.9025, 4146841.8828999996 2593417.5044, 4106862.7985999994 2583561.7611, 4108954.1669999994 2608441.9614000004, 4090584.037900001 2598382.5710000005, 4079764.6887 2605253.0478000008, 4076094.6384999994 2617922.4931000005, 4084590.3587999996 2628332.5416, 4075355.5934999995 2636340.2106999997, 4075295.0209999997 2643018.6656, 4069548.5908000004 2650732.082800001, 4050888.773 2644010.056500001, 4051584.482999999 2653202.8627000004, 4082730.7678999994 2677464.1921999995, 4095928.0726999994 2695439.0349000003, 4089614.7380999997 2700541.7173999995, 4090009.1479 2707007.728700001, 4104716.988399999 2714128.7832999993), (4127350.2894 2699614.2980000004, 4126129.8762 2702865.5140000004, 4122858.4009000007 2703563.5408999994, 4125815.6556 2699903.363399999, 4127350.2894 2699614.2980000004), (4087016.4858999997 2653698.710999999, 4095940.9218000006 2645264.1196999997, 4098190.576300001 2648033.2292, 4096552.964299999 2655973.0746, 4095661.2630000003 2656316.1258000005, 4092823.8720999993 2657190.8976000007, 4087016.4858999997 2653698.710999999), (4093613.8738 2639378.4394000005, 4087839.4477999993 2647463.4977, 4082695.399 2639296.5198, 4087956.6174999997 2634925.495100001, 4093613.8738 2639378.4394000005))",4124938.1103123045,2646271.087462931,2.9125960579790293,Significant,0.001,1
31,CH03,Nordwestschweiz,Nordwestschweiz,49700.0,"MULTIPOLYGON (((4142867.4965000004 2719235.8000000007, 4148792.7694000006 2716636.1911999993, 4162515.182499999 2721450.2731999997, 4202525.681600001 2718363.0526, 4198618.477399999 2706865.728700001, 4200603.865700001 2682897.3605000004, 4200463.715500001 2670977.5923999995, 4190319.3556999993 2685671.3256, 4157239.2227999996 2682481.107999999, 4156280.5911 2685979.4967, 4170099.6153999995 2696112.8220000006, 4166845.5775000006 2706748.1163999997, 4165382.6954999994 2702151.7511, 4152167.5457000006 2694859.0285, 4143127.0634000003 2699138.1410000008, 4143090.851500001 2702237.069, 4147238.1818000004 2708256.9493000004, 4145378.3774999995 2710921.3691000007, 4137955.424900001 2703657.3279999997, 4130269.5649999995 2701877.2895, 4129422.2624999993 2705579.6568, 4134018.7751 2709027.9365, 4133383.940300001 2713039.7738000005, 4136938.8966000006 2719812.1586000007, 4139577.4244 2722539.9049999993, 4142867.4965000004 2719235.8000000007)), ((4127350.2894 2699614.2980000004, 4125815.6556 2699903.363399999, 4122858.4009000007 2703563.5408999994, 4126129.8762 2702865.5140000004, 4127350.2894 2699614.2980000004)))",4172117.008343827,2703332.300759951,4.172654892973257,Significant,0.001,1
32,CH04,Zürich,Zürich,57220.0,"POLYGON ((4221123.476 2731035.9192999993, 4230680.8694 2723941.929199999, 4241167.3868 2696373.285599999, 4242002.081700001 2687090.0534000006, 4230632.750499999 2679280.6511000004, 4221786.1741 2673104.0940000005, 4200603.865700001 2682897.3605000004, 4198618.477399999 2706865.728700001, 4202525.681600001 2718363.0526, 4216341.3256 2729173.4646000005, 4220591.664899999 2731159.9717999995, 4221123.476 2731035.9192999993))",4219283.555525899,2700901.031264348,5.490841685264122,Significant,0.001,1
33,CH05,Ostschweiz,Ostschweiz,40980.0,"MULTIPOLYGON (((4236373.7475000005 2728832.454399999, 4259528.3868 2727259.0359000005, 4273199.067600001 2724032.5193000007, 4283009.073799999 2715444.941299999, 4287756.7698 2714352.1854, 4295362.803099999 2698921.9991999995, 4285464.4256 2684223.103700001, 4281155.7798 2659947.7641000003, 4291125.0428 2660883.3062999994, 4309306.0156 2655629.7525999993, 4314190.225500001 2646299.66, 4332066.8737 2637515.7503999993, 4351049.216600001 2652336.4122, 4356980.1711 2646951.0858999994, 4356848.7469999995 2638051.4913, 4351483.8396000005 2618636.4969999995, 4356968.3783 2609745.4715, 4355774.3639 2602036.5163000003, 4337730.835100001 2611951.5331999995, 4329190.4 2607595.3574, 4324957.5602 2594851.0001, 4330980.4879 2587472.9202999994, 4332997.7159 2573227.2904000003, 4328290.2059 2569723.6218, 4314220.015699999 2584091.7038000003, 4287571.4758 2577048.6536, 4277796.495200001 2596407.2719, 4268535.843699999 2598356.8479999993, 4264354.0407 2593609.1446, 4262968.432399999 2569255.1774000004, 4256006.521 2562205.0749999993, 4250256.092599999 2572591.4628, 4250438.6227 2591649.308, 4245201.8588 2607745.7709, 4219626.296800001 2608218.7887999993, 4220091.157500001 2620067.1601, 4235228.9672 2633945.9672, 4239817.135500001 2645773.4124, 4238776.2446 2657305.83, 4245478.6928 2673793.731899999, 4230632.750499999 2679280.6511000004, 4242002.081700001 2687090.0534000006, 4241167.3868 2696373.285599999, 4230680.8694 2723941.929199999, 4221123.476 2731035.9192999993, 4230514.930500001 2729845.2234000005, 4233994.481000001 2732777.0853000004, 4236373.7475000005 2728832.454399999)), ((4216341.3256 2729173.4646000005, 4208122.165899999 2727166.0584999993, 4202593.1677 2729327.7269, 4209278.492900001 2741411.866699999, 4217105.1602 2744025.8792000003, 4222677.995200001 2737378.7059000004, 4220591.664899999 2731159.9717999995, 4216341.3256 2729173.4646000005)))",4279427.02019684,2643799.9512492833,2.778465406405613,Significant,0.001,1
34,CH06,Zentralschweiz,Zentralschweiz,45920.0,"POLYGON ((4200463.715500001 2670977.5923999995, 4200603.865700001 2682897.3605000004, 4221786.1741 2673104.0940000005, 4230632.750499999 2679280.6511000004, 4245478.6928 2673793.731899999, 4238776.2446 2657305.83, 4239817.135500001 2645773.4124, 4235228.9672 2633945.9672, 4220091.157500001 2620067.1601, 4219626.296800001 2608218.7887999993, 4204089.6293 2602786.3847000003, 4199212.2552000005 2616819.7974999994, 4202414.681399999 2629137.7764999997, 4171915.7764 2632467.2206999995, 4159487.7741 2640234.2612999994, 4163692.5250000004 2656542.892999999, 4157239.2227999996 2682481.107999999, 4190319.3556999993 2685671.3256, 4200463.715500001 2670977.5923999995))",4200995.753294043,2651871.545323215,3.761450897894711,Significant,0.001,1
35,CH07,Ticino,Ticino,48783.333333333336,"POLYGON ((4256006.521 2562205.0749999993, 4245755.8311 2545843.957800001, 4246239.7509 2529120.9367999993, 4236365.010399999 2524805.7344000004, 4230306.7422 2551133.7369999997, 4221436.720000001 2554668.332800001, 4202406.899900001 2572186.7606000006, 4202316.522600001 2590826.933, 4196776.6841 2594561.0877, 4204089.6293 2602786.3847000003, 4219626.296800001 2608218.7887999993, 4245201.8588 2607745.7709, 4250438.6227 2591649.308, 4250256.092599999 2572591.4628, 4256006.521 2562205.0749999993))",4229506.817558279,2575987.017871553,4.178150970317622,Significant,0.001,1
36,CY00,Κύπρος,Kýpros,24430.434782608696,"POLYGON ((6342668.881999999 1629618.4980999995, 6342926.802200001 1634133.0111999996, 6355195.225400001 1630403.7488000002, 6361329.565400001 1637425.9455999993, 6364266.4659 1648627.0621000007, 6372301.799900001 1653411.8353000004, 6389136.7754999995 1652350.0633000005, 6394371.9408 1657608.5248000007, 6395130.229699999 1668838.1345000006, 6390150.352299999 1682771.8466999996, 6397359.2829 1681049.2951999996, 6440896.7511 1690577.7697, 6454883.4759 1698133.917199999, 6463635.5371 1707203.2235000003, 6470438.4120000005 1709365.9837999996, 6480682.9364 1716720.7819999997, 6491665.8421 1727242.8872999996, 6494000.962099999 1733947.296599999, 6503401.993100001 1738981.9948999994, 6507208.5660999995 1745512.4696999993, 6522423.109999999 1757697.7875999995, 6524943.458000001 1753897.0940000005, 6517603.440199999 1748335.4510999992, 6514293.9549 1740614.8143000007, 6505735.9669 1728648.2763999999, 6497577.854900001 1721158.6362999994, 6491385.578199999 1706285.4462000001, 6483077.263599999 1702725.8991, 6479926.9166 1694312.0798000004, 6483520.894200001 1684324.5206000004, 6499254.3719999995 1673071.8505000006, 6485030.827 1659772.3342000004, 6476822.885399999 1661292.1292000003, 6469965.5418 1658923.9419, 6466336.705399999 1652743.2287000008, 6466276.205700001 1639102.1311000008, 6439362.575300001 1617825.757099999, 6429540.824999999 1615533.0969999991, 6419240.607100001 1604828.0481000002, 6420791.9826 1596973.914999999, 6415015.832800001 1594476.1734999996, 6406804.027899999 1603223.4363000002, 6392576.817299999 1595919.7591999993, 6372397.1132 1596974.4178, 6362865.6028 1601231.3423999995, 6359425.831599999 1608432.6581999995, 6351284.5722 1613396.1926000006, 6348392.6468 1623251.0960000008, 6342668.881999999 1629618.4980999995))",6426393.675547924,1653575.740850206,-0.051324572995655515,Significant,0.001,4
37,CZ01,Praha,Praha,48913.04347826087,"POLYGON ((4626478.756999999 3007302.1833999995, 4628530.842700001 3010861.5044, 4644503.5502 3017046.9681, 4656237.374299999 3007445.9309, 4653460.346100001 2997518.5119000003, 4645507.6866 2998796.6646999996, 4640795.1143 2994094.3323999997, 4633153.117900001 2991745.5568000004, 4626847.8123 3000924.7738000005, 4626478.756999999 3007302.1833999995))",4640472.220935636,3004659.0226392713,0.4361729342044159,Non-Significant,0.188,1
